Category,Subcategory,Title,Price,Rating,URL
Industrial & Scientific,"1-48 of over 9,000 results for",Fluke Instrukart Raytek Mt-4 Infrared Thermometer,"5,250",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjQ4NjI2MDQ3OTYxOTkxOjE3NDUxNjkxNDM6c3BfYXRmOjIwMDgyMjU3NjI2NjA3OjowOjo&url=%2FInstrukart-Fluke-Raytek-Infrared-Thermometer%2Fdp%2FB07W39FVNL%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8%26dib_tag%3Dse%26keywords%3DIndustrial%2B%2526%2BScientific%26qid%3D1745169142%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Industrial & Scientific,"1-48 of over 9,000 results for",World History - Scientific and Industrial Revolution : Knowledge Encyclopedia For Children,159,,https://www.amazon.in/World-History-Scientific-Industrial-Encyclopedia/dp/9354401392/ref=sr_1_5?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-5
Industrial & Scientific,"1-48 of over 9,000 results for","DIY DIYC-11613 Crafts Digital Analog Multimeter Industrial & Scientific Dno# 13 (Pack of 3 Pcs, DIY Crafts)","8,032",N/A,https://www.amazon.in/DIY-DIYC-11613-Crafts-Multimeter-Industrial/dp/B0992LPJ4H/ref=sr_1_6?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-6
Industrial & Scientific,"1-48 of over 9,000 results for",Laboratory Desiccator Plain 150mm Polypropylene/Transparent Polycarbonate/used for preserving moisture/Chemistry Lab Equipment/Industrial & Scientific/Laboratory and Scientific Product,"2,499",N/A,https://www.amazon.in/AI-Laboratory-Desiccator-Polypropylene-Transparent-Polycarbonate/dp/B0B5F478QH/ref=sr_1_7?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-7
Industrial & Scientific,"1-48 of over 9,000 results for","Polycarbonate Transparent Industrial, Scientific goggles with Wide Vision & Adjustable Strap Eye Protection Goggles for Safety | Anti fog lens Protects | Scratch Resistant | (Pack Of 2)",340,,https://www.amazon.in/Hawk-Eye-Polycarbonate-Transparent-Industrial/dp/B09C5M61Z3/ref=sr_1_8?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-8
Industrial & Scientific,"1-48 of over 9,000 results for",Men's White Full Sleeves Chef Coat's (Chef Jacket),999,,https://www.amazon.in/MixStuff-White-Sleeves-Medium-Jacket/dp/B07G1C4RMK/ref=sr_1_9?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-9
Industrial & Scientific,"1-48 of over 9,000 results for","Analog Brix Refractometer with ATC Technology (0-32% Brix) - Accurate Refractive Index Measurement Tool for Scientific, Industrial, and Food Testing Applications","1,732",N/A,https://www.amazon.in/Traditional-Refractometer-Technology-Refractive-Scientific/dp/B0B1G7RB4Q/ref=sr_1_10?dib=eyJ2IjoiMSJ9.-kf288bNX6ACUAmKwV7VzIbJVaOf5nmcvQKBxgfeT0zZD0O8W-G8Mmqlq2S9gSghMCFQqg7Pw_bGchD5te56jXTC46Vh20Ak1MV58PAR2ylTbVdAFHXk055x57zGh3GAOuhRFme_zwceR0LG9wpQl3xohoWe9_Y_QTdT_hPi-WRpSHk9q71PqzXCZ2tnxr1Q7m-O61CXwzIYy0UcA0JUfvkOi85_yTKz62P18zPMAL-YOfY_8EByBb5OWykcDst-o0PX49PTV1FXnPgU7FlahJPmLbj5X_ExoW7CsX6jATU.OZyyND4T7r4GqvhQeRhsYqtkXulViOR2i0PcHp_ayW8&dib_tag=se&keywords=Industrial+%26+Scientific&qid=1745169142&sr=8-10
Jewellery,"1-48 of over 40,000 results for",Gargi by P.N. Gadgil and Sons,"2,839",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODExMzIxMTQxMDQ4MTk5OjE3NDUxNjkxNTA6c3BfYXRmOjMwMDMyODk2NjExMDEzMjo6MDo6&url=%2FGargi-P-N-Gadgil-Sons-Sterling%2Fdp%2FB0CS9JPX58%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM%26dib_tag%3Dse%26keywords%3DJewellery%26qid%3D1745169150%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Jewellery,"1-48 of over 40,000 results for",GIVA,"3,199",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODExMzIxMTQxMDQ4MTk5OjE3NDUxNjkxNTA6c3BfYXRmOjMwMDE2NTYyOTcwMzIzMjo6MDo6&url=%2FGIVA-Sterling-Solitaire-Certificate-Authenticity%2Fdp%2FB09MFSBJGL%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM%26dib_tag%3Dse%26keywords%3DJewellery%26qid%3D1745169150%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Jewellery,"1-48 of over 40,000 results for",GIVA,"4,001",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODExMzIxMTQxMDQ4MTk5OjE3NDUxNjkxNTA6c3BfYXRmOjMwMDM0NDM4MDUwMTgzMjo6MDo6&url=%2FGIVA-Sterling-Princess-Certificate-Authenticity%2Fdp%2FB0CKJ4R2F8%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM%26dib_tag%3Dse%26keywords%3DJewellery%26qid%3D1745169150%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Jewellery,"1-48 of over 40,000 results for",GIVA,"7,199",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODExMzIxMTQxMDQ4MTk5OjE3NDUxNjkxNTA6c3BfYXRmOjMwMDM0NDM0NzM0NTgzMjo6MDo6&url=%2FGIVA-Sterling-Glinting-Certificate-Authenticity%2Fdp%2FB09Q6CYS2F%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM%26dib_tag%3Dse%26keywords%3DJewellery%26qid%3D1745169150%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Jewellery,"1-48 of over 40,000 results for",GIVA,"3,914",,https://www.amazon.in/GIVA-Princess-Girlfriend-Certificate-Authenticity/dp/B0CKZDDRZ7/ref=sr_1_5?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-5
Jewellery,"1-48 of over 40,000 results for",Shining Diva Fashion,599,,https://www.amazon.in/Shining-Diva-Fashion-Traditional-14822s/dp/B0C4TDNPRZ/ref=sr_1_6?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-6
Jewellery,"1-48 of over 40,000 results for",Shining Diva Fashion,299,,https://www.amazon.in/Shining-Diva-Fashion-Butterfly-15911np/dp/B0D3DCP7JQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-7
Jewellery,"1-48 of over 40,000 results for",Shining Diva Fashion,300,,https://www.amazon.in/Shining-Diva-Fashion-Traditional-11279s/dp/B08L13PPNS/ref=sr_1_8?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-8
Jewellery,"1-48 of over 40,000 results for",Atasi International,232,,https://www.amazon.in/Atasi-International-Necklace-Jewellery-Festivals/dp/B09YQ4MVSN/ref=sr_1_9?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-9
Jewellery,"1-48 of over 40,000 results for",Yellow Chimes,500,,https://www.amazon.in/Yellow-Chimes-Traditional-Accessories-Anniversary/dp/B09VGZBNZG/ref=sr_1_10?dib=eyJ2IjoiMSJ9._VgfM323Vw7DFe4KDG7GEdRKK9uU-mfRjRgvwmSpFtKeXXLzuW-fHX43BvyU11XqxkkoNQiGRHaqfeaGufOnEvzyCuD3F8JRR2OVxccxi-9Z257V-hB-3Doz6cuAC0aPCFoFqj1oSXHM490dj3vAZKzxw36gxeThynEXNagOdYv_mChUO-733eLVjBf1VooHczAeSM6FJaCWbTlApE4V2HiwPUqc4RFdO5hqnAnI5KNrHD7W9unvf5vcT6sACbdtV7lsH98PJOWbFXW5GeLZHBIkDT7qWoTE7YDvDiCQZ-k.C13L7V7iF-FnLcroFYItw6zsrPMTD7JZv8xkXTRF7HM&dib_tag=se&keywords=Jewellery&qid=1745169150&sr=8-10
Kindle Store,"1-16 of over 100,000 results for",Agni: Rise of Asura: (Book 1 in the Agni Series) (AGNI - Echoes of Bhu),0,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjU1MTIxNjE1MzQyNTI0OjE3NDUxNjkxNTc6c3BfYXRmOjMwMDQ2NjcxNTIzODIzMjo6MDo6&url=%2FAgni-Rise-Asura-Book-Echoes-ebook%2Fdp%2FB0D5QV3GF1%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw%26dib_tag%3Dse%26keywords%3DKindle%2BStore%26qid%3D1745169157%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Kindle Store,"1-16 of over 100,000 results for",The Carpenter: The 3 Greatest Success Strategies of All (Jon Gordon),246,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjU1MTIxNjE1MzQyNTI0OjE3NDUxNjkxNTc6c3BfYXRmOjIwMDM5OTI4OTcxNzA2OjowOjo&url=%2FCarpenter-Story-Greatest-Success-Strategies-ebook%2Fdp%2FB00JOIMDDQ%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw%26dib_tag%3Dse%26keywords%3DKindle%2BStore%26qid%3D1745169157%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Kindle Store,"1-16 of over 100,000 results for",A Caribbean Mystery,0,,https://www.amazon.in/Caribbean-Mystery-Agatha-Christie-ebook/dp/B0DDGWYT2Y/ref=sr_1_3?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-3
Kindle Store,"1-16 of over 100,000 results for",The Girls in the Snow: A completely unputdownable crime thriller (Nikki Hunt Book 1),0,,https://www.amazon.in/Girls-Snow-completely-unputdownable-thriller-ebook/dp/B08DBH9KCY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-4
Kindle Store,"1-16 of over 100,000 results for","Girl, Alone (An Ella Dark FBI Suspense Thriller—Book 1)",0,,https://www.amazon.in/Girl-Alone-Ella-Suspense-Thriller-Book-ebook/dp/B08NLXR9V5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-5
Kindle Store,"1-16 of over 100,000 results for",Nikola Tesla: Imagination and the Man That Invented the 20th Century,0,,https://www.amazon.in/Nikola-Tesla-Imagination-Invented-Century-ebook/dp/B00CATSONE/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-6
Kindle Store,"1-16 of over 100,000 results for",Crime and Punishment,0,,https://www.amazon.in/Crime-Punishment-Fyodor-Dostoevsky-ebook/dp/B0D8W92M3N/ref=sr_1_7?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-7
Kindle Store,"1-16 of over 100,000 results for",Transform Your Life Today: Overcome Challenges and Create a New You (Transform Today Book 1),0,,https://www.amazon.in/Transform-Your-Life-Today-Challenges-ebook/dp/B0DTTNZJ74/ref=sr_1_8?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-8
Kindle Store,"1-16 of over 100,000 results for",Collected Works of Kahlil Gibran (Deluxe Hardbound Edition),494,,https://www.amazon.in/Collected-Kahlil-Gibran-Deluxe-Hardbound-ebook/dp/B0C8PLQKHQ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-9
Kindle Store,"1-16 of over 100,000 results for",Indian Law For A Common Man: A simple Law guide for every Indian. Master the fundamentals of Law in 3 hours. (www.MiddleMen.Asia),0,,https://www.amazon.in/Indian-Law-Common-Man-fundamentals-ebook/dp/B0CW19SVXV/ref=sr_1_10?dib=eyJ2IjoiMSJ9.NoayjgepXKxLxrEyzVtKO5P09nJ3ltPElOOglgohifWybZZwWBTN5EAhf07bHfw8b4qhx2-CcjJKGfL4HyapbstqBnelgn1fHtIDt32uvEaAlo0AfdGkWz_LhtiK7bxD0rovsDS4_R7FIm52ChfZTs2pIPzG_iuYFVWNGAM2pfVaghZmyTdhqp3Jv7SbVPTuRMi1BSAn-eF6rLqc71bLJ7MgpQvLjeSSXf5MSkhDrgU.AMSIX2mLyBlNJexbTNGaz41NNKX4B4raoKi9OMcXaqw&dib_tag=se&keywords=Kindle+Store&qid=1745169157&sr=8-10
